Run Type : Multiple_Random_Graph_Homo
Recovered : [0.0, 0.92, 1.8, 3.0, 4.52, 6.18, 8.56, 11.28, 15.04, 19.38, 24.56, 31.08, 38.46, 47.28, 58.08, 70.42, 83.66, 99.2, 116.72, 136.38, 157.58, 181.26, 206.26, 234.06, 264.04, 293.06, 322.9, 353.68, 384.86, 415.46, 445.78, 475.54, 504.6, 531.68, 558.44, 583.8, 607.32, 628.6, 651.04, 670.54, 688.94, 705.66, 721.04, 734.78, 747.8, 759.76, 770.76, 780.94, 789.76, 797.72, 805.14]

Susceptible : [990.0, 978.72, 973.28, 966.16, 957.72, 948.6, 936.96, 923.04, 907.86, 889.14, 868.56, 843.66, 814.06, 782.36, 748.96, 712.22, 670.24, 626.1, 581.94, 537.44, 493.48, 449.9, 407.32, 367.92, 331.1, 298.38, 269.5, 244.06, 221.7, 202.62, 186.54, 174.14, 162.52, 153.44, 145.88, 139.58, 133.7, 129.34, 125.72, 122.9, 120.34, 118.2, 116.1, 114.84, 113.6, 112.76, 111.96, 111.22, 110.72, 110.34, 110.08]
Exposed : [0.0, 11.28, 12.42, 15.32, 18.98, 21.44, 25.58, 30.82, 35.06, 41.98, 47.88, 55.26, 65.04, 74.52, 81.88, 90.54, 100.92, 110.72, 116.04, 119.5, 121.52, 122.34, 122.54, 119.14, 113.18, 106.74, 97.84, 88.64, 80.74, 72.78, 63.6, 53.46, 45.2, 38.94, 32.36, 27.34, 23.6, 19.96, 16.68, 13.78, 11.58, 9.44, 8.54, 6.56, 5.44, 4.1, 3.44, 2.76, 2.42, 2.06, 1.66]
Asymptomatic : [0.0, 0.0, 2.4, 4.32, 6.6, 10.04, 13.64, 17.34, 21.94, 26.68, 32.38, 39.68, 46.66, 55.0, 64.96, 74.68, 86.34, 98.1, 111.04, 123.12, 135.24, 147.16, 156.86, 165.48, 172.24, 177.22, 180.18, 182.6, 181.62, 179.62, 176.58, 172.0, 165.14, 157.14, 149.6, 141.28, 132.2, 123.62, 114.26, 105.68, 98.02, 91.12, 83.96, 76.74, 70.08, 63.7, 58.16, 53.28, 48.1, 43.9, 39.68]
Symptomatic : [10.0, 8.94, 10.14, 11.0, 11.92, 13.62, 15.26, 17.36, 20.44, 23.42, 27.76, 32.0, 37.34, 42.62, 48.86, 55.74, 63.14, 70.9, 80.38, 90.12, 99.48, 105.88, 113.72, 121.16, 127.86, 131.96, 134.92, 135.64, 135.42, 133.3, 129.88, 126.62, 122.44, 116.62, 110.04, 103.86, 97.62, 91.26, 85.14, 79.12, 72.58, 66.92, 61.54, 57.2, 52.7, 48.2, 43.74, 40.14, 36.36, 33.12, 30.04]
Recovered : [0.0, 1.06, 1.76, 3.2, 4.78, 6.3, 8.56, 11.44, 14.7, 18.78, 23.42, 29.4, 36.9, 45.5, 55.34, 66.82, 79.36, 94.18, 110.6, 129.82, 150.28, 174.72, 199.56, 226.3, 255.62, 285.7, 317.56, 349.06, 380.52, 411.68, 443.4, 473.78, 504.7, 533.86, 562.12, 587.94, 612.88, 635.82, 658.2, 678.52, 697.48, 714.32, 729.86, 744.66, 758.18, 771.24, 782.7, 792.6, 802.4, 810.58, 818.54]

Susceptible : [990.0, 979.06, 972.74, 965.34, 957.32, 946.92, 935.38, 920.34, 903.54, 884.12, 861.02, 834.0, 805.7, 771.24, 733.84, 692.96, 649.6, 604.44, 556.66, 510.12, 463.68, 418.08, 375.58, 335.04, 300.94, 270.54, 243.92, 219.64, 198.94, 181.84, 168.26, 155.92, 146.08, 138.4, 131.94, 126.96, 122.66, 118.56, 115.74, 113.68, 111.74, 110.26, 109.0, 107.96, 107.12, 106.28, 105.84, 105.56, 105.32, 105.1, 104.94]
Exposed : [0.0, 10.94, 13.12, 16.2, 18.68, 22.5, 26.22, 32.4, 37.9, 43.8, 51.74, 61.28, 68.84, 78.84, 88.4, 98.28, 107.82, 115.0, 121.92, 126.62, 128.56, 128.46, 126.2, 122.74, 114.46, 104.3, 94.66, 85.84, 76.16, 67.22, 57.28, 49.58, 41.68, 34.98, 29.34, 23.86, 19.4, 16.84, 13.52, 11.12, 8.96, 7.18, 6.14, 4.9, 3.88, 3.48, 2.74, 2.18, 1.64, 1.2, 0.88]
Asymptomatic : [0.0, 0.0, 2.4, 4.62, 7.52, 10.86, 14.02, 17.92, 22.1, 27.14, 33.2, 39.92, 47.68, 56.1, 65.74, 76.96, 88.18, 101.18, 114.42, 126.96, 139.94, 152.78, 162.9, 171.2, 178.24, 184.72, 186.74, 186.84, 185.9, 182.96, 178.16, 172.6, 165.96, 158.82, 150.6, 140.78, 131.92, 121.82, 113.14, 104.22, 96.38, 88.66, 80.26, 72.84, 66.84, 61.42, 56.08, 51.36, 45.9, 41.56, 38.32]
Symptomatic : [10.0, 9.04, 9.58, 10.22, 11.48, 12.92, 15.24, 17.28, 20.82, 24.54, 28.74, 33.32, 38.66, 45.46, 52.8, 61.3, 69.6, 78.56, 88.02, 96.9, 106.86, 115.66, 123.34, 129.9, 135.5, 138.04, 140.08, 139.64, 138.84, 136.5, 132.34, 128.5, 123.06, 117.04, 109.84, 103.3, 96.14, 89.4, 82.9, 76.34, 70.64, 65.28, 59.96, 55.06, 50.04, 45.64, 41.34, 37.44, 33.92, 30.94, 28.06]
Recovered : [0.0, 0.96, 2.16, 3.62, 5.0, 6.8, 9.14, 12.06, 15.64, 20.4, 25.3, 31.48, 39.12, 48.36, 59.22, 70.5, 84.8, 100.82, 118.98, 139.4, 160.96, 185.02, 211.98, 241.12, 270.86, 302.4, 334.6, 368.04, 400.16, 431.48, 463.96, 493.4, 523.22, 550.76, 578.28, 605.1, 629.88, 653.38, 674.7, 694.64, 712.28, 728.62, 744.64, 759.24, 772.12, 783.18, 794.0, 803.46, 813.22, 821.2, 827.8]

Susceptible : [990.0, 979.16, 972.94, 965.1, 956.74, 945.16, 934.5, 920.06, 903.44, 884.8, 863.9, 838.14, 810.08, 777.84, 743.14, 703.4, 664.5, 621.62, 574.72, 529.74, 484.84, 440.64, 399.68, 361.12, 324.4, 293.92, 265.96, 241.3, 220.92, 202.8, 186.64, 173.58, 162.92, 153.38, 145.88, 140.44, 135.16, 131.18, 127.54, 124.56, 122.32, 120.68, 119.0, 118.0, 116.96, 115.98, 115.38, 114.82, 114.36, 114.1, 113.66]
Exposed : [0.0, 10.84, 13.22, 16.3, 18.56, 24.34, 26.26, 31.28, 37.3, 42.84, 48.3, 57.56, 64.0, 74.28, 83.04, 92.74, 100.0, 107.1, 116.72, 121.34, 123.9, 122.86, 120.48, 117.18, 112.44, 103.34, 95.64, 86.12, 77.6, 68.28, 60.96, 52.94, 44.96, 38.54, 32.8, 26.96, 22.7, 18.38, 15.38, 12.92, 11.08, 9.06, 8.08, 6.56, 5.5, 4.62, 3.9, 3.16, 2.7, 2.0, 1.72]
Asymptomatic : [0.0, 0.0, 2.1, 4.42, 7.52, 10.0, 13.82, 18.16, 22.08, 27.7, 33.36, 39.78, 48.58, 55.72, 64.94, 76.0, 86.06, 97.22, 108.66, 120.96, 132.88, 145.72, 157.0, 164.82, 171.96, 177.62, 180.62, 182.8, 181.14, 179.02, 175.48, 171.3, 164.54, 156.8, 148.5, 140.74, 132.92, 124.72, 116.14, 107.54, 98.62, 90.56, 82.56, 75.74, 69.22, 64.04, 58.46, 53.0, 47.88, 43.54, 39.54]
Symptomatic : [10.0, 9.08, 9.92, 11.32, 12.88, 13.84, 16.54, 18.32, 21.4, 24.7, 29.08, 32.52, 38.5, 44.46, 50.38, 58.42, 66.28, 76.42, 84.4, 93.34, 103.48, 112.22, 118.64, 124.42, 129.7, 133.54, 135.38, 136.04, 135.48, 132.3, 129.1, 125.04, 120.74, 114.72, 109.44, 103.3, 97.28, 90.94, 84.7, 78.26, 72.2, 66.66, 61.88, 56.66, 51.64, 47.36, 43.24, 39.58, 36.08, 33.14, 29.88]
Recovered : [0.0, 0.92, 1.82, 2.86, 4.3, 6.66, 8.88, 12.18, 15.78, 19.96, 25.36, 32.0, 38.84, 47.7, 58.5, 69.44, 83.16, 97.64, 115.5, 134.62, 154.9, 178.56, 204.2, 232.46, 261.5, 291.58, 322.4, 353.74, 384.86, 417.6, 447.82, 477.14, 506.84, 536.56, 563.38, 588.56, 611.94, 634.78, 656.24, 676.72, 695.78, 713.04, 728.48, 743.04, 756.68, 768.0, 779.02, 789.44, 798.98, 807.22, 815.2]




Run Type : Multiple_Random_Graph_Age
Susceptible : [990.0, 977.44, 971.06, 963.3, 953.92, 942.68, 928.98, 915.92, 899.98, 881.96, 858.24, 831.62, 801.68, 768.8, 730.74, 690.34, 649.08, 603.16, 559.12, 512.54, 467.08, 423.54, 382.48, 345.66, 309.56, 279.32, 250.74, 225.74, 204.96, 186.72, 172.02, 158.18, 147.58, 139.16, 131.58, 125.42, 120.24, 116.48, 113.12, 110.76, 107.92, 105.48, 103.88, 102.32, 101.12, 100.14, 99.32, 98.72, 98.16, 97.8, 97.24]
Exposed : [0.0, 12.56, 14.86, 17.32, 20.6, 24.94, 30.44, 33.9, 39.1, 43.32, 51.3, 60.04, 68.9, 77.06, 87.32, 96.86, 103.7, 114.12, 117.72, 122.78, 125.32, 124.9, 122.54, 117.42, 112.5, 103.64, 95.34, 87.1, 77.84, 69.28, 60.68, 52.76, 45.32, 37.62, 32.3, 27.52, 23.26, 18.98, 16.16, 12.64, 10.7, 9.22, 7.9, 6.64, 5.56, 4.54, 3.96, 3.12, 2.7, 2.06, 2.02]
Asymptomatic : [0.0, 0.0, 2.28, 4.98, 7.86, 11.02, 14.52, 18.36, 23.46, 29.24, 35.68, 42.6, 50.94, 59.94, 69.72, 80.42, 92.48, 102.9, 116.0, 127.64, 138.38, 148.9, 158.98, 166.86, 173.64, 179.22, 180.94, 181.58, 180.0, 177.82, 173.36, 169.7, 162.96, 156.34, 148.7, 140.1, 130.52, 121.9, 113.3, 105.7, 98.46, 90.78, 83.04, 76.34, 69.44, 63.32, 57.42, 52.34, 48.08, 43.58, 39.62]
Symptomatic : [10.0, 9.08, 9.96, 11.44, 13.08, 14.92, 16.7, 19.14, 21.5, 25.12, 29.24, 34.14, 39.86, 47.06, 54.5, 62.32, 70.42, 79.0, 87.78, 96.16, 105.4, 113.78, 120.68, 127.14, 132.4, 136.06, 138.8, 138.2, 139.38, 136.84, 132.04, 127.08, 121.7, 115.64, 109.3, 103.32, 95.78, 89.46, 83.22, 77.6, 71.66, 66.6, 61.96, 57.5, 52.74, 47.86, 43.86, 40.0, 37.06, 34.08, 31.12]
Recovered : [0.0, 0.92, 1.84, 2.96, 4.54, 6.44, 9.36, 12.68, 15.96, 20.36, 25.54, 31.6, 38.62, 47.14, 57.72, 70.06, 84.32, 100.82, 119.38, 140.88, 163.82, 188.88, 215.32, 242.92, 271.9, 301.76, 334.18, 367.38, 397.82, 429.34, 461.9, 492.28, 522.44, 551.24, 578.12, 603.64, 630.2, 653.18, 674.2, 693.3, 711.26, 727.92, 743.22, 757.2, 771.14, 784.14, 795.44, 805.82, 814.0, 822.48, 830.0]

Susceptible : [990.0, 977.46, 971.96, 964.56, 956.04, 944.76, 932.62, 916.16, 897.1, 876.66, 852.78, 825.28, 795.7, 762.1, 724.66, 683.82, 641.9, 596.68, 550.64, 505.26, 460.06, 417.44, 378.88, 342.64, 309.68, 280.68, 253.56, 232.86, 214.6, 199.02, 186.08, 174.94, 164.94, 157.04, 150.86, 145.48, 141.2, 137.28, 134.26, 131.98, 129.82, 128.2, 126.62, 125.66, 124.8, 124.06, 123.42, 122.82, 122.42, 122.08, 121.74]
Exposed : [0.0, 12.54, 13.56, 16.42, 19.24, 24.28, 27.56, 34.06, 41.48, 47.3, 54.66, 64.1, 71.78, 80.74, 89.8, 99.08, 105.46, 113.98, 120.64, 122.98, 124.36, 124.68, 119.34, 114.36, 105.6, 97.24, 90.58, 79.4, 70.2, 61.48, 52.6, 45.26, 40.38, 34.12, 28.5, 23.76, 19.82, 16.94, 14.1, 11.14, 9.56, 7.52, 6.72, 5.32, 4.12, 3.32, 2.64, 2.18, 1.86, 1.52, 1.34]
Asymptomatic : [0.0, 0.0, 2.86, 5.22, 7.94, 10.76, 14.72, 19.08, 23.9, 29.52, 36.68, 42.98, 51.02, 60.32, 69.94, 80.68, 93.08, 105.52, 117.52, 130.0, 142.02, 153.02, 163.62, 171.32, 178.56, 181.98, 182.28, 182.8, 179.6, 175.38, 169.36, 163.16, 155.8, 148.14, 139.86, 131.92, 123.1, 115.38, 106.84, 99.54, 91.36, 84.1, 77.72, 71.42, 64.78, 59.24, 54.62, 49.88, 45.52, 40.72, 37.24]
Symptomatic : [10.0, 9.0, 9.74, 10.74, 12.04, 13.32, 15.8, 18.62, 21.46, 25.48, 29.4, 34.08, 39.92, 45.68, 53.5, 62.18, 71.2, 79.28, 88.8, 99.62, 107.9, 114.5, 122.04, 127.96, 132.34, 134.58, 135.98, 134.94, 133.6, 132.08, 128.34, 122.28, 115.98, 110.34, 103.74, 97.56, 91.86, 85.2, 79.14, 73.32, 67.32, 62.46, 57.12, 52.36, 47.6, 42.96, 39.12, 35.24, 31.58, 28.74, 25.66]
Recovered : [0.0, 1.0, 1.88, 3.06, 4.74, 6.88, 9.3, 12.08, 16.06, 21.04, 26.48, 33.56, 41.58, 51.16, 62.1, 74.24, 88.36, 104.54, 122.4, 142.14, 165.66, 190.36, 216.12, 243.72, 273.82, 305.52, 337.6, 370.0, 402.0, 432.04, 463.62, 494.36, 522.9, 550.36, 577.04, 601.28, 624.02, 645.2, 665.66, 684.02, 701.94, 717.72, 731.82, 745.24, 758.7, 770.42, 780.2, 789.88, 798.62, 806.94, 814.02]

Susceptible : [990.0, 977.1, 971.54, 963.54, 954.14, 943.68, 931.1, 916.32, 898.18, 877.24, 853.68, 825.76, 795.5, 762.4, 724.4, 685.7, 641.46, 599.64, 555.96, 510.4, 465.14, 424.78, 384.0, 347.04, 314.08, 283.98, 257.58, 235.56, 213.96, 195.58, 180.42, 167.1, 156.54, 147.54, 139.92, 133.98, 128.5, 123.96, 120.3, 117.34, 114.7, 112.54, 110.78, 109.08, 108.12, 107.14, 106.46, 105.66, 104.88, 104.46, 104.0]
Exposed : [0.0, 12.9, 13.82, 17.18, 20.58, 23.94, 28.12, 32.72, 38.94, 44.98, 52.54, 61.82, 71.1, 79.02, 89.52, 95.3, 106.94, 111.8, 117.26, 121.5, 125.68, 120.74, 118.94, 114.06, 108.38, 100.94, 92.14, 80.36, 72.88, 66.02, 57.24, 50.68, 43.12, 37.82, 31.82, 26.16, 22.66, 19.44, 16.14, 13.7, 11.42, 9.54, 7.74, 6.86, 5.36, 4.26, 3.34, 2.98, 2.86, 2.22, 1.94]
Asymptomatic : [0.0, 0.0, 2.48, 4.7, 7.72, 11.46, 15.32, 19.74, 24.28, 30.2, 36.08, 43.22, 50.7, 60.26, 69.48, 80.78, 91.6, 104.1, 115.9, 127.64, 137.88, 149.26, 157.84, 167.26, 172.02, 176.64, 180.9, 181.72, 179.56, 175.44, 171.44, 164.72, 158.6, 151.02, 144.26, 136.4, 128.28, 120.04, 112.2, 103.7, 96.46, 88.86, 82.02, 75.58, 69.1, 62.92, 56.78, 51.84, 47.2, 43.08, 39.02]
Symptomatic : [10.0, 8.78, 9.92, 11.16, 12.48, 14.14, 16.32, 19.04, 22.26, 26.1, 30.38, 35.18, 40.92, 47.38, 55.06, 63.62, 70.34, 79.04, 87.44, 96.02, 103.6, 112.8, 120.38, 124.66, 128.64, 132.92, 134.46, 137.04, 135.28, 132.18, 128.84, 124.76, 119.34, 113.8, 107.88, 102.84, 96.1, 90.04, 84.4, 78.44, 73.34, 67.76, 62.88, 57.64, 52.9, 48.52, 44.0, 40.12, 36.76, 34.02, 30.76]
Recovered : [0.0, 1.22, 2.24, 3.42, 5.08, 6.78, 9.14, 12.18, 16.34, 21.48, 27.32, 34.02, 41.78, 50.94, 61.54, 74.6, 89.66, 105.42, 123.44, 144.44, 167.7, 192.42, 218.84, 246.98, 276.88, 305.52, 334.92, 365.32, 398.32, 430.78, 462.06, 492.74, 522.4, 549.82, 576.12, 600.62, 624.46, 646.52, 666.96, 686.82, 704.08, 721.3, 736.58, 750.84, 764.52, 777.16, 789.42, 799.4, 808.3, 816.22, 824.28]

Susceptible : [990.0, 976.5, 971.0, 963.2, 954.22, 941.96, 928.72, 913.5, 894.16, 872.26, 846.18, 818.58, 785.5, 750.02, 709.94, 666.48, 619.08, 572.94, 526.3, 479.84, 434.68, 391.86, 351.74, 316.1, 282.2, 254.3, 229.38, 207.28, 189.66, 174.5, 161.1, 150.94, 141.78, 134.08, 128.12, 123.0, 118.38, 114.96, 112.16, 109.66, 107.86, 106.14, 104.84, 103.82, 102.8, 102.12, 101.5, 100.96, 100.54, 100.22, 99.88]
Exposed : [0.0, 13.5, 14.32, 17.26, 19.96, 25.06, 29.78, 34.56, 42.2, 48.84, 57.94, 65.16, 75.38, 83.44, 93.54, 102.92, 114.94, 120.54, 125.32, 126.78, 127.9, 124.52, 121.78, 114.22, 107.42, 97.24, 87.94, 80.3, 70.32, 60.72, 52.52, 44.56, 38.38, 33.56, 27.92, 23.14, 19.4, 16.28, 13.02, 11.16, 9.22, 7.72, 6.46, 5.0, 4.08, 3.36, 2.62, 2.24, 1.76, 1.44, 1.26]
Asymptomatic : [0.0, 0.0, 2.76, 5.1, 7.9, 11.02, 15.02, 19.32, 23.76, 29.82, 36.22, 44.52, 52.26, 62.7, 73.02, 84.84, 96.54, 110.56, 123.42, 136.26, 146.42, 157.88, 167.22, 175.04, 180.68, 184.74, 184.56, 183.12, 179.58, 175.26, 170.38, 164.78, 156.6, 148.58, 140.4, 131.72, 123.38, 113.88, 106.14, 97.54, 88.7, 82.08, 75.2, 68.94, 62.54, 57.46, 52.72, 47.7, 43.72, 39.78, 35.66]
Symptomatic : [10.0, 8.86, 9.92, 11.1, 12.7, 14.32, 16.24, 19.38, 23.02, 27.76, 32.52, 38.0, 44.26, 50.88, 58.34, 67.64, 75.28, 84.84, 94.28, 104.3, 113.9, 122.2, 127.16, 133.34, 136.9, 139.28, 141.06, 139.22, 137.32, 134.26, 130.18, 124.12, 118.44, 111.7, 105.06, 98.22, 91.82, 86.24, 79.52, 73.3, 68.62, 63.42, 58.18, 53.5, 48.32, 43.52, 39.86, 36.46, 33.86, 30.8, 28.28]
Recovered : [0.0, 1.14, 2.0, 3.34, 5.22, 7.64, 10.24, 13.24, 16.86, 21.32, 27.14, 33.74, 42.6, 52.96, 65.16, 78.12, 94.16, 111.12, 130.68, 152.82, 177.1, 203.54, 232.1, 261.3, 292.8, 324.44, 357.06, 390.08, 423.12, 455.26, 485.82, 515.6, 544.8, 572.08, 598.5, 623.92, 647.02, 668.64, 689.16, 708.34, 725.6, 740.64, 755.32, 768.74, 782.26, 793.54, 803.3, 812.64, 820.12, 827.76, 834.92]

Susceptible : [990.0, 977.4, 972.16, 963.74, 954.28, 942.28, 929.0, 912.6, 894.06, 872.16, 847.48, 818.34, 786.68, 750.98, 713.26, 672.82, 628.34, 584.14, 538.54, 492.12, 449.78, 407.28, 369.4, 333.82, 301.92, 273.98, 248.46, 226.46, 208.5, 192.58, 179.42, 167.3, 158.18, 150.78, 144.72, 139.86, 135.62, 132.24, 128.74, 126.26, 124.1, 122.44, 121.14, 119.74, 118.84, 118.0, 117.54, 116.88, 116.48, 116.0, 115.74]
Exposed : [0.0, 12.6, 13.32, 16.82, 19.98, 24.94, 29.72, 35.72, 41.62, 49.32, 55.86, 66.36, 74.56, 85.18, 93.06, 100.58, 109.82, 116.26, 120.88, 125.68, 123.5, 123.66, 118.6, 111.08, 103.84, 95.64, 87.44, 77.32, 68.66, 61.32, 52.8, 46.2, 39.54, 33.34, 27.62, 23.04, 19.34, 15.96, 14.08, 12.14, 10.28, 8.5, 6.78, 6.1, 4.76, 3.68, 2.5, 2.16, 1.74, 1.62, 1.32]
Asymptomatic : [0.0, 0.0, 2.5, 5.04, 8.12, 11.12, 14.74, 19.46, 24.9, 30.52, 37.96, 45.12, 52.62, 61.8, 74.22, 85.28, 97.1, 109.18, 120.54, 133.08, 144.52, 154.82, 164.24, 172.84, 177.4, 179.72, 180.52, 181.38, 177.66, 172.96, 168.66, 161.42, 153.66, 146.9, 138.74, 130.62, 122.14, 113.66, 106.22, 98.28, 90.92, 83.7, 77.08, 71.06, 65.12, 60.12, 54.58, 49.48, 45.34, 40.94, 36.74]
Symptomatic : [10.0, 9.2, 10.2, 11.4, 13.06, 14.74, 17.5, 19.8, 22.96, 26.42, 31.64, 36.14, 43.04, 49.86, 57.18, 65.4, 73.58, 82.22, 92.7, 100.82, 109.56, 116.52, 122.8, 128.4, 132.8, 134.92, 135.56, 134.84, 132.64, 128.82, 125.58, 120.72, 115.96, 110.24, 104.54, 98.3, 92.1, 85.72, 79.48, 73.88, 68.34, 62.52, 56.9, 52.34, 48.44, 44.76, 41.32, 37.46, 34.48, 31.64, 28.68]
Recovered : [0.0, 0.8, 1.82, 3.0, 4.56, 6.92, 9.04, 12.42, 16.46, 21.58, 27.06, 34.04, 43.1, 52.18, 62.28, 75.92, 91.16, 108.2, 127.34, 148.3, 172.64, 197.72, 224.96, 253.86, 284.04, 315.74, 348.02, 380.0, 412.54, 444.32, 473.54, 504.36, 532.66, 558.74, 584.38, 608.18, 630.8, 652.42, 671.48, 689.44, 706.36, 722.84, 738.1, 750.76, 762.84, 773.44, 784.06, 794.02, 801.96, 809.8, 817.52]




Run Type : Multiple_Random_Graph_Blood_G
Susceptible : [990.0, 979.56, 974.46, 968.22, 961.46, 952.78, 944.1, 932.44, 920.52, 905.8, 890.3, 873.0, 852.28, 830.88, 806.74, 779.52, 751.22, 721.04, 689.04, 653.78, 619.02, 583.52, 547.66, 511.36, 477.38, 443.82, 413.28, 383.14, 355.38, 331.64, 308.98, 288.0, 269.16, 253.1, 239.68, 227.38, 216.64, 207.6, 199.26, 192.08, 186.06, 181.14, 176.84, 172.88, 169.88, 167.26, 164.98, 163.02, 161.3, 159.74, 158.6]
Exposed : [0.0, 10.44, 12.02, 14.04, 15.76, 18.68, 20.36, 24.34, 27.7, 32.7, 36.7, 40.6, 46.82, 52.02, 57.94, 65.58, 71.24, 76.82, 81.32, 87.38, 92.18, 95.3, 98.12, 99.42, 98.02, 98.14, 93.0, 89.7, 86.78, 80.42, 74.62, 69.76, 64.92, 58.6, 51.02, 46.1, 40.96, 35.18, 31.18, 27.44, 23.52, 20.06, 17.16, 14.9, 12.44, 10.74, 9.3, 8.04, 7.02, 6.4, 5.26]
Asymptomatic : [0.0, 0.0, 1.74, 4.06, 6.2, 9.16, 12.24, 15.74, 19.06, 23.1, 27.18, 32.4, 37.94, 43.64, 49.44, 55.66, 63.38, 70.74, 79.44, 88.32, 96.56, 104.88, 112.9, 121.46, 129.32, 135.48, 143.5, 148.8, 151.36, 152.84, 154.74, 152.78, 151.54, 149.34, 145.58, 140.78, 136.48, 132.36, 125.92, 118.7, 113.02, 106.86, 100.6, 94.06, 86.7, 78.98, 72.86, 67.14, 62.0, 56.74, 52.32]
